species,condition,rhizotron,plant,leaf,date,lenght,width,coef,area
maize,ww,3,L3,L3_2,15/11,13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,15/11,"25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,15/11,"45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_5,15/11,"61,6","4,2","0,75","194,04"
maize,ww,3,L3,L3_6,15/11,"53,4","4,5","0,77","185,03"
maize,ww,3,L3,L3_7,15/11,33,"4,3","0,77","109,26"
maize,ww,3,L3,L3_8,15/11,11,"2,1","0,77","17,79"
maize,ww,3,L3,L3_9,15/11,0,0,0,"0,00"
maize,ww,3,L3,L3_10,15/11,0,0,0,"0,00"
maize,ww,3,L3,L3_11,15/11,0,0,0,"0,00"
maize,ww,3,R3,R3_1,15/11,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,15/11,"15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,15/11,"32,2",1,"0,75","24,15"
maize,ww,3,R3,R3_4,15/11,"50,8","2,6","0,75","99,06"
maize,ww,3,R3,R3_5,15/11,"66,1","3,5","0,75","173,51"
maize,ww,3,R3,R3_6,15/11,50,"4,5","0,77","173,25"
maize,ww,3,R3,R3_7,15/11,"25,8",4,"0,77","79,46"
maize,ww,3,R3,R3_8,15/11,"6,1",1,"0,77","4,70"
maize,ww,3,R3,R3_9,15/11,0,0,0,"0,00"
maize,ww,3,R3,R3_10,15/11,0,0,0,"0,00"
maize,ws,4,L4,L4_1,15/11,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,15/11,"16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,15/11,"31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_4,15/11,"49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_5,15/11,"59,5","3,9","0,77","178,68"
maize,ws,4,L4,L4_6,15/11,"36,4","4,4","0,77","123,32"
maize,ws,4,L4,L4_7,15/11,17,"3,2","0,77","41,89"
maize,ws,4,L4,L4_8,15/11,0,0,0,"0,00"
maize,ws,4,L4,L4_9,15/11,0,0,0,"0,00"
maize,ws,4,R4,R4_1,15/11,"5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,15/11,"17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,15/11,"33,2","1,5","0,75","37,35"
maize,ws,4,R4,R4_4,15/11,"49,8","2,8","0,75","104,58"
maize,ws,4,R4,R4_5,15/11,"57,6","3,6","0,77","159,67"
maize,ws,4,R4,R4_6,15/11,"37,7","4,4","0,77","127,73"
maize,ws,4,R4,R4_7,15/11,23,"2,55","0,77","45,16"
maize,ws,4,R4,R4_8,15/11,0,0,0,"0,00"
maize,ws,4,R4,R4_9,15/11,0,0,0,"0,00"
maize,ww,5,L5,L5_1,15/11,"5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,15/11,"15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,15/11,"30,1","1,5","0,75","33,86"
maize,ww,5,L5,L5_4,15/11,"55,9","2,5","0,75","104,81"
maize,ww,5,L5,L5_5,15/11,"60,1","3,6","0,75","162,27"
maize,ww,5,L5,L5_6,15/11,56,"4,4","0,77","189,73"
maize,ww,5,L5,L5_7,15/11,"34,5","4,5","0,77","119,54"
maize,ww,5,L5,L5_8,15/11,"12,3","2,5","0,77","23,68"
maize,ww,5,L5,L5_9,15/11,0,0,0,"0,00"
maize,ww,5,R5,R5_1,15/11,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,15/11,"16,2","1,1","0,75","13,37"
maize,ww,5,R5,R5_3,15/11,"33,3","1,3","0,75","32,47"
maize,ww,5,R5,R5_4,15/11,"48,2","2,4","0,75","86,76"
maize,ww,5,R5,R5_5,15/11,61,"3,5","0,75","160,13"
maize,ww,5,R5,R5_6,15/11,"50,3","4,5","0,77","174,29"
maize,ww,5,R5,R5_7,15/11,"25,4","4,1","0,77","80,19"
maize,ww,5,R5,R5_8,15/11,0,0,0,"0,00"
maize,ww,5,R5,R5_9,15/11,0,0,0,"0,00"
maize,ws,6,L6,L6_1,15/11,"6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,15/11,"16,6",1,"0,75","12,45"
maize,ws,6,L6,L6_3,15/11,33,"1,5","0,75","37,13"
maize,ws,6,L6,L6_4,15/11,"48,7","2,5","0,75","91,31"
maize,ws,6,L6,L6_5,15/11,"51,9","3,6","0,77","143,87"
maize,ws,6,L6,L6_6,15/11,"32,1",4,"0,77","98,87"
maize,ws,6,L6,L6_7,15/11,"14,7","2,35","0,77","26,60"
maize,ws,6,R6,R6_1,15/11,5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,15/11,"16,8","1,1","0,75","13,86"
maize,ws,6,R6,R6_3,15/11,"34,1","1,1","0,75","28,13"
maize,ws,6,R6,R6_4,15/11,"48,7","2,4","0,75","87,66"
maize,ws,6,R6,R6_5,15/11,"56,35","3,7","0,77","160,54"
maize,ws,6,R6,R6_6,15/11,"39,45","4,5","0,77","136,69"
maize,ws,6,R6,R6_7,15/11,"19,2","3,25","0,77","48,05"
maize,ws,6,R6,R6_8,15/11,0,0,0,"0,00"
maize,ww,7,L7,L7_1,15/11,"5,5","1,3","0,75","5,36"
maize,ww,7,L7,L7_2,15/11,"16,4","1,1","0,75","13,53"
maize,ww,7,L7,L7_3,15/11,"33,6","1,5","0,75","37,80"
maize,ww,7,L7,L7_4,15/11,"50,4","2,6","0,75","98,28"
maize,ww,7,L7,L7_5,15/11,"66,5","4,1","0,75","204,49"
maize,ww,7,L7,L7_6,15/11,"67,6","4,6","0,77","239,44"
maize,ww,7,L7,L7_7,15/11,50,"5,6","0,77","215,60"
maize,ww,7,L7,L7_8,15/11,28,"4,5","0,77","97,02"
maize,ww,7,L7,L7_9,15/11,"6,9","1,2","0,77","6,38"
maize,ww,7,R7,R7_1,15/11,"5,6","1,3","0,75","5,46"
maize,ww,7,R7,R7_2,15/11,"15,6","1,2","0,75","14,04"
maize,ww,7,R7,R7_3,15/11,33,"1,5","0,75","37,13"
maize,ww,7,R7,R7_4,15/11,"51,2","2,8","0,75","107,52"
maize,ww,7,R7,R7_5,15/11,"71,4","4,2","0,75","224,91"
maize,ww,7,R7,R7_6,15/11,"63,7","5,5","0,77","269,77"
maize,ww,7,R7,R7_7,15/11,"55,95","5,6","0,77","241,26"
maize,ww,7,R7,R7_8,15/11,"22,7","4,2","0,77","73,41"
maize,ww,7,R7,R7_9,15/11,0,0,0,"0,00"
maize,ws,8,L8,L8_1,15/11,"5,5","1,4","0,75","5,78"
maize,ws,8,L8,L8_2,15/11,"15,4","1,2","0,75","13,86"
maize,ws,8,L8,L8_3,15/11,"32,3","1,5","0,75","36,34"
maize,ws,8,L8,L8_4,15/11,50,"2,7","0,75","101,25"
maize,ws,8,L8,L8_5,15/11,"60,1",4,"0,77","185,11"
maize,ws,8,L8,L8_6,15/11,"42,4","4,6","0,77","150,18"
maize,ws,8,L8,L8_7,15/11,"24,1","3,6","0,77","66,81"
maize,ws,8,L8,L8_8,15/11,8,"1,5","0,77","9,24"
maize,ws,8,R8,R8_1,15/11,"5,7","1,1","0,75","4,70"
maize,ws,8,R8,R8_2,15/11,"15,2",1,"0,75","11,40"
maize,ws,8,R8,R8_3,15/11,29,"1,3","0,75","28,28"
maize,ws,8,R8,R8_4,15/11,"42,9","2,3","0,75","74,00"
maize,ws,8,R8,R8_5,15/11,"53,05","3,4","0,77","138,88"
maize,ws,8,R8,R8_6,15/11,"36,9","4,1","0,77","116,49"
maize,ws,8,R8,R8_7,15/11,"13,7",2,"0,77","21,10"
sorghum,ws,9,L9,L9_1,15/11,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,15/11,"5,6","0,5","0,75","2,10"
sorghum,ws,9,L9,L9_3,15/11,"15,8","0,6","0,75","7,11"
sorghum,ws,9,L9,L9_4,15/11,"20,8",1,"0,75","15,60"
sorghum,ws,9,L9,L9_5,15/11,24,"1,5","0,75","27,00"
sorghum,ws,9,L9,L9_6,15/11,"27,4","1,5","0,75","30,83"
sorghum,ws,9,L9,L9_7,15/11,"21,5","1,6","0,77","26,49"
sorghum,ws,9,L9,L9_8,15/11,"7,2","0,8","0,77","4,44"
sorghum,ws,9,L9,L9_9,15/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_10,15/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,15/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,15/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_3,15/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_4,15/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_4_1,15/11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,15/11,"2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,15/11,"6,2","0,45","0,75","2,09"
sorghum,ws,9,R9,R9_3,15/11,15,"0,6","0,75","6,75"
sorghum,ws,9,R9,R9_4,15/11,"20,3","1,2","0,75","18,27"
sorghum,ws,9,R9,R9_5,15/11,"23,5","1,3","0,75","22,91"
sorghum,ws,9,R9,R9_6,15/11,"24,9","1,4","0,77","26,84"
sorghum,ws,9,R9,R9_7,15/11,"12,6","1,3","0,77","12,61"
sorghum,ws,9,R9,R9_8,15/11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,15/11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_10,15/11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_3_1,15/11,0,0,0,0
sorghum,ws,9,R9,R9_4_1,15/11,0,0,0,0
sorghum,ws,9,R9,R9_4_2,15/11,0,0,0,0
sorghum,ww,10,R10,R10_1,15/11,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,15/11,"5,4","0,5","0,75","2,03"
sorghum,ww,10,R10,R10_3,15/11,11,"0,5","0,75","4,13"
sorghum,ww,10,R10,R10_4,15/11,"17,8","0,7","0,75","9,35"
sorghum,ww,10,R10,R10_5,15/11,"22,4","1,05","0,75","17,64"
sorghum,ww,10,R10,R10_6,15/11,"24,3","1,45","0,77","27,13"
sorghum,ww,10,R10,R10_7,15/11,"6,7","0,6","0,77","3,10"
sorghum,ww,10,R10,R10_8,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_9,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_10,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_11,15/11,0,0,0,0
sorghum,ww,10,R10,R10_4_1,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4_2,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4_3,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4_4,15/11,0,0,0,0
sorghum,ww,10,R10,R10_5_1,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5_2,15/11,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5_3,15/11,0,0,0,0
sorghum,ws,11,L11,L11_1,15/11,"1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,15/11,"5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_3,15/11,13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_4,15/11,20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_5,15/11,"23,1","1,65","0,75","28,59"
sorghum,ws,11,L11,L11_6,15/11,29,"1,7","0,75","36,98"
sorghum,ws,11,L11,L11_7,15/11,"19,55","1,8","0,77","27,10"
sorghum,ws,11,L11,L11_8,15/11,"5,9","0,6","0,77","2,73"
sorghum,ws,11,L11,L11_9,15/11,0,0,0,"0,00"
sorghum,ws,11,L11,L11_10,15/11,0,0,0,"0,00"
sorghum,ws,11,L11,L11_11,15/11,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4_1,15/11,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4_2,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,15/11,"2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,15/11,"17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_3,15/11,14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_4,15/11,18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_5,15/11,"23,5","1,35","0,75","23,79"
sorghum,ww,12,L12,L12_6,15/11,"29,5","1,55","0,75","34,29"
sorghum,ww,12,L12,L12_7,15/11,17,"1,8","0,77","23,56"
sorghum,ww,12,L12,L12_8,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_10,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_11,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_12,15/11,0,0,0,0
sorghum,ww,12,L12,L12_3_1,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_3_2,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_3_3,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_1,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_2,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_3,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_4,15/11,0,0,0,0
sorghum,ww,12,L12,L12_5_1,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5_2,15/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5_3,15/11,0,0,0,0
sorghum,ww,12,L12,L12_6_1,15/11,0,0,0,0
sorghum,ww,12,L12,L12_6_2,15/11,0,0,0,0
sorghum,ws,13,L13,L13_1,15/11,2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,15/11,"6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_3,15/11,14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_4,15/11,"17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_5,15/11,"19,4","1,4","0,75","20,37"
sorghum,ws,13,L13,L13_6,15/11,"22,9","1,4","0,75","24,05"
sorghum,ws,13,L13,L13_7,15/11,"11,6","1,4","0,77","12,50"
sorghum,ws,13,L13,L13_8,15/11,"2,3","0,4","0,77","0,71"
sorghum,ws,13,L13,L13_9,15/11,0,0,0,"0,00"
sorghum,ws,13,L13,L13_10,15/11,0,0,0,0
sorghum,ws,13,R13,R13_1,15/11,"2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,15/11,"5,6","0,45","0,75","1,89"
sorghum,ws,13,R13,R13_3,15/11,"10,5","0,5","0,75","3,94"
sorghum,ws,13,R13,R13_4,15/11,"15,7","0,8","0,75","9,42"
sorghum,ws,13,R13,R13_5,15/11,"18,2","1,15","0,75","15,70"
sorghum,ws,13,R13,R13_6,15/11,"18,1","1,25","0,77","17,42"
sorghum,ws,13,R13,R13_7,15/11,"9,05","1,1","0,77","7,67"
sorghum,ws,13,R13,R13_8,15/11,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,15/11,"2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,15/11,"7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_3,15/11,"13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_4,15/11,"19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_5,15/11,"24,1","1,6","0,75","28,92"
sorghum,ww,14,L14,L14_6,15/11,29,"1,7","0,75","36,98"
sorghum,ww,14,L14,L14_7,15/11,"22,9",2,"0,77","35,27"
sorghum,ww,14,L14,L14_8,15/11,"9,5","1,2","0,77","8,78"
sorghum,ww,14,L14,L14_9,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_10,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_11,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_12,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,15/11,"2,5","0,5","0,77","0,96"
sorghum,ww,14,L14,L14_2_2,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_4,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_5,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,15/11,"7,2","0,75","0,75","4,05"
sorghum,ww,14,L14,L14_3_2,15/11,"8,5","0,5","0,77","3,27"
sorghum,ww,14,L14,L14_3_3,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_5,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_6,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_4,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_5,15/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_5_1,15/11,0,0,0,0
sorghum,ww,14,L14,L14_4_5,15/11,0,0,0,0
sorghum,ww,14,R14,R14_1,15/11,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,15/11,5,"0,3","0,75","1,13"
sorghum,ww,14,R14,R14_3,15/11,13,"0,4","0,75","3,90"
sorghum,ww,14,R14,R14_4,15/11,"17,5","0,8","0,75","10,50"
sorghum,ww,14,R14,R14_5,15/11,20,"1,35","0,75","20,25"
sorghum,ww,14,R14,R14_6,15/11,"24,2","1,9","0,75","34,49"
sorghum,ww,14,R14,R14_7,15/11,"17,9","1,05","0,77","14,47"
sorghum,ww,14,R14,R14_8,15/11,"4,3","0,55","0,77","1,82"
sorghum,ww,14,R14,R14_9,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_10,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_11,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_12,15/11,0,0,0,0
sorghum,ww,14,R14,R14_3_1,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_3_2,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_3_3,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_1,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_2,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_3,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_4,15/11,0,0,0,0
sorghum,ww,14,R14,R14_5_1,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_2,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_3,15/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_4,15/11,0,0,0,0
sorghum,ww,14,R14,R14_6_1,15/11,0,0,0,0
sorghum,ww,14,R14,R14_6_1,15/11,0,0,0,0
sorghum,ws,15,L15,L15_1,15/11,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,15/11,4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_3,15/11,"10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_4,15/11,"14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_5,15/11,"17,1",1,"0,75","12,83"
sorghum,ws,15,L15,L15_6,15/11,20,"1,2","0,77","18,48"
sorghum,ws,15,L15,L15_7,15/11,"12,2","1,15","0,77","10,80"
sorghum,ws,15,L15,L15_8,15/11,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,15/11,0,0,0,"0,00"
sorghum,ws,15,L15,L15_10,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,15/11,"2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,15/11,"6,7","0,5","0,75","2,51"
sorghum,ws,15,R15,R15_3,15/11,"15,2","0,7","0,75","7,98"
sorghum,ws,15,R15,R15_4,15/11,"19,5","0,9","0,75","13,16"
sorghum,ws,15,R15,R15_5,15/11,23,"1,9","0,75","32,78"
sorghum,ws,15,R15,R15_6,15/11,"27,1","1,6","0,75","32,52"
sorghum,ws,15,R15,R15_7,15/11,"20,1","1,2","0,77","18,57"
sorghum,ws,15,R15,R15_8,15/11,"7,4","0,9","0,77","5,13"
sorghum,ws,15,R15,R15_9,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_10,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_11,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,15/11,"3,55","0,45","0,77","1,23"
sorghum,ws,15,R15,R15_2_2,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_4,15/11,0,0,0,0
sorghum,ws,15,R15,R15_3_1,15/11,"6,3","0,6","0,77","2,91"
sorghum,ws,15,R15,R15_3_2,15/11,"7,1","0,8","0,77","4,37"
sorghum,ws,15,R15,R15_3_3,15/11,"2,7","0,35","0,77","0,73"
sorghum,ws,15,R15,R15_3_4,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_5,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_6,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,15/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_4,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,15/11,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,15/11,"4,2","0,4","0,75","1,26"
sorghum,ww,16,R16,R16_3,15/11,"7,6","0,5","0,75","2,85"
sorghum,ww,16,R16,R16_4,15/11,"11,4","0,6","0,75","5,13"
sorghum,ww,16,R16,R16_5,15/11,"16,6","0,95","0,75","11,83"
sorghum,ww,16,R16,R16_6,15/11,22,"1,2","0,75","19,80"
sorghum,ww,16,R16,R16_7,15/11,"20,7","1,6","0,77","25,50"
sorghum,ww,16,R16,R16_8,15/11,"6,3","0,9","0,77","4,37"
sorghum,ww,16,R16,R16_9,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_11,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_12,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_5,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_6,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_4,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_5,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_6,15/11,0,0,0,0
sorghum,ww,16,R16,R16_5_1,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_2,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_3,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_4,15/11,0,0,0,0
sorghum,ww,16,R16,R16_6_1,15/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6_2,15/11,0,0,0,"0,00"
maize,ww,1,L1,L1_1,18/11,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,18/11,"15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,18/11,31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_4,18/11,"47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_5,18/11,"64,6",4,"0,75","193,80"
maize,ww,1,L1,L1_6,18/11,"64,5",5,"0,77","248,33"
maize,ww,1,L1,L1_7,18/11,"56,1","5,7","0,77","246,22"
maize,ww,1,L1,L1_8,18/11,"32,5","5,6","0,77","140,14"
maize,ww,1,L1,L1_9,18/11,"12,9","2,4","0,77","23,84"
maize,ww,1,L1,L1_10,18/11,0,0,0,"0,00"
maize,ww,1,L1,L1_11,18/11,0,0,0,"0,00"
maize,ww,1,R1,R1_1,18/11,"5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,18/11,"14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,18/11,"30,8","1,5","0,75","34,65"
maize,ww,1,R1,R1_4,18/11,"46,4","2,4","0,75","83,52"
maize,ww,1,R1,R1_5,18/11,"65,3",4,"0,75","195,90"
maize,ww,1,R1,R1_6,18/11,"70,6","4,9","0,77","266,37"
maize,ww,1,R1,R1_7,18/11,"61,7","5,6","0,77","266,05"
maize,ww,1,R1,R1_8,18/11,"38,6","5,6","0,77","166,44"
maize,ww,1,R1,R1_9,18/11,"20,9","3,6","0,77","57,93"
maize,ww,1,R1,R1_10,18/11,0,0,0,"0,00"
maize,ww,1,R1,R1_11,18/11,0,0,0,"0,00"
maize,ws,2,L2,L2_1,18/11,"4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,18/11,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,18/11,25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_4,18/11,"39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_5,18/11,"52,3",3,"0,75","117,68"
maize,ws,2,L2,L2_6,18/11,42,"3,7","0,77","119,66"
maize,ws,2,L2,L2_7,18/11,"19,9",3,"0,77","45,97"
maize,ws,2,L2,L2_8,18/11,"4,2","0,5","0,77","1,62"
maize,ws,2,L2,L2_9,18/11,0,0,0,"0,00"
maize,ws,2,R2,R2_1,18/11,"5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,18/11,16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,18/11,30,"1,5","0,75","33,75"
maize,ws,2,R2,R2_4,18/11,"30,6","1,9","0,75","43,61"
maize,ws,2,R2,R2_5,18/11,"61,4","3,4","0,77","160,75"
maize,ws,2,R2,R2_6,18/11,"38,8","4,4","0,77","131,45"
maize,ws,2,R2,R2_7,18/11,"16,15","2,25","0,77","27,98"
maize,ws,2,R2,R2_8,18/11,0,0,0,"0,00"
maize,ww,3,L3,L3_1,18/11,5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,18/11,13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,18/11,"25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,18/11,"45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_5,18/11,"61,6","4,2","0,75","194,04"
maize,ww,3,L3,L3_6,18/11,"60,3","3,95","0,77","183,40"
maize,ww,3,L3,L3_7,18/11,"58,55","5,4","0,77","243,45"
maize,ww,3,L3,L3_8,18/11,"33,85",5,"0,77","130,32"
maize,ww,3,L3,L3_9,18/11,"11,6","1,95","0,77","17,42"
maize,ww,3,L3,L3_10,18/11,0,0,0,"0,00"
maize,ww,3,L3,L3_11,18/11,0,0,0,"0,00"
maize,ww,3,R3,R3_1,18/11,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,18/11,"15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,18/11,"32,2",1,"0,75","24,15"
