species,condition,rhizotron,plant,leaf,date,height,Lenght of the leaf,Width of the leaf,Coef,area
maize,ww,1,L1,L1_1,28/10,"9,00","5,5",1,"0,5","2,75"
maize,ww,1,L1,L1_1,30/10,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,01/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,04/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,06/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,08/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,11/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,13/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_1,15/11,"9,00",6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,28/10,"19,50",0,0,0,"0,00"
maize,ww,1,L1,L1_2,30/10,"22,00","15,3","1,1","0,5","8,42"
maize,ww,1,L1,L1_2,01/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_2,04/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_2,06/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_2,08/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_2,11/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_2,13/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_2,15/11,"22,90","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,28/10,"15,00",0,0,0,"0,00"
maize,ww,1,L1,L1_3,30/10,"25,50",0,0,0,"0,00"
maize,ww,1,L1,L1_3,01/11,"35,60",0,0,0,"0,00"
maize,ww,1,L1,L1_3,04/11,"41,00",31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_3,06/11,"41,00",31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_3,08/11,"41,00",31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_3,11/11,"41,00",31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_3,13/11,"41,00",31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_3,15/11,"41,00",31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_4,28/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_4,30/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_4,01/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_4,04/11,"44,60","34,2","2,8","0,5","47,88"
maize,ww,1,L1,L1_4,06/11,"57,30","43,3","2,8","0,5","60,62"
maize,ww,1,L1,L1_4,08/11,"63,10","47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_4,11/11,"63,10","47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_4,13/11,"63,10","47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_4,15/11,"63,10","47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_5,28/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_5,30/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_5,01/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_5,04/11,"25,50",15,"1,5","0,5","11,25"
maize,ww,1,L1,L1_5,06/11,"39,80","22,1","3,6","0,5","39,78"
maize,ww,1,L1,L1_5,08/11,"54,80","29,9",4,"0,5","59,80"
maize,ww,1,L1,L1_5,11/11,"76,20","48,5",4,"0,5","97,00"
maize,ww,1,L1,L1_5,13/11,"83,70","61,2","4,1","0,5","125,46"
maize,ww,1,L1,L1_5,15/11,"86,70","64,6",4,"0,75","193,80"
maize,ww,1,L1,L1_6,28/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_6,30/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_6,01/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_6,04/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_6,06/11,"21,30","3,8","0,5","0,5","0,95"
maize,ww,1,L1,L1_6,08/11,"36,20","10,2","2,1","0,5","10,71"
maize,ww,1,L1,L1_6,11/11,"59,00",28,"4,6","0,5","64,40"
maize,ww,1,L1,L1_6,13/11,"74,00","46,5","4,9","0,5","113,93"
maize,ww,1,L1,L1_6,15/11,"87,80","50,8",5,"0,5","127,00"
maize,ww,1,L1,L1_7,28/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_7,30/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_7,01/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_7,04/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_7,06/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_7,08/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_7,11/11,"39,80","9,2","1,5","0,5","6,90"
maize,ww,1,L1,L1_7,13/11,"54,80",24,"4,3","0,5","51,60"
maize,ww,1,L1,L1_7,15/11,"69,70","32,5","4,8","0,5","78,00"
maize,ww,1,L1,L1_8,28/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,30/10,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,01/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,04/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,06/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,08/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,11/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,13/11,"0,00",0,0,0,"0,00"
maize,ww,1,L1,L1_8,15/11,"49,50","12,4","2,3","0,5","14,26"
sorghum,ws,11,L11,L11_1,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_1,30/10,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,01/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,04/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,06/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,08/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,11/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,13/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_1,15/11,"5,50","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_2,30/10,"11,00","5,9","0,5","0,5","1,48"
sorghum,ws,11,L11,L11_2,01/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_2,04/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_2,06/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_2,08/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_2,11/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_2,13/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_2,15/11,"11,00","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_3,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_3,30/10,"19,90",0,0,0,"0,00"
sorghum,ws,11,L11,L11_3,01/11,"20,10","13,4","0,7","0,5","4,69"
sorghum,ws,11,L11,L11_3,04/11,"17,00",13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_3,06/11,"17,00",13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_3,08/11,"17,00",13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_3,11/11,"17,00",13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_3,13/11,"17,00",13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_3,15/11,"17,00",13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_4,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_4,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_4,01/11,"19,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_4,04/11,"23,50","17,6","1,1","0,5","9,68"
sorghum,ws,11,L11,L11_4,06/11,"23,40",20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_4,08/11,"23,40",20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_4,11/11,"23,40",20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_4,13/11,"23,40",20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_4,15/11,"23,40",20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_5,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,04/11,"13,50",7,"0,4","0,5","1,40"
sorghum,ws,11,L11,L11_5,06/11,"21,80","14,8","1,7","0,5","12,58"
sorghum,ws,11,L11,L11_5,08/11,"26,20","20,3","1,7","0,5","17,26"
sorghum,ws,11,L11,L11_5,11/11,"29,10","23,1","1,65","0,75","28,59"
sorghum,ws,11,L11,L11_5,13/11,"29,10","23,1","1,65","0,75","28,59"
sorghum,ws,11,L11,L11_5,15/11,"29,10","23,1","1,65","0,75","28,59"
sorghum,ws,11,L11,L11_6,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,06/11,"9,10","2,2","0,3","0,5","0,33"
sorghum,ws,11,L11,L11_6,08/11,"16,00",9,"1,5","0,5","6,75"
sorghum,ws,11,L11,L11_6,11/11,"27,10","18,75","1,2","0,5","11,25"
sorghum,ws,11,L11,L11_6,13/11,"32,00","25,6","1,4","0,5","17,92"
sorghum,ws,11,L11,L11_6,15/11,"34,10",29,"1,7","0,75","36,98"
sorghum,ws,11,L11,L11_7,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,08/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,11/11,"14,80","6,6","0,85","0,5","2,81"
sorghum,ws,11,L11,L11_7,13/11,"22,30","14,5","1,8","0,5","13,05"
sorghum,ws,11,L11,L11_7,15/11,"29,85","19,55","1,8","0,5","17,60"
sorghum,ws,11,L11,L11_8,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,08/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,11/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,13/11,"0,00",0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,15/11,"16,30","5,9","0,6","0,5","1,77"
sorghum,ww,12,L12,L12_1,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,30/10,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,01/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,04/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,06/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,08/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,11/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,13/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_1,15/11,"5,30","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_2,30/10,"12,00","7,4","0,6","0,5","2,22"
sorghum,ww,12,L12,L12_2,01/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_2,04/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_2,06/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_2,08/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_2,11/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_2,13/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_2,15/11,"12,10","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_3,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_3,30/10,"17,80",0,0,0,"0,00"
sorghum,ww,12,L12,L12_3,01/11,"19,40","14,4","0,7","0,5","5,04"
sorghum,ww,12,L12,L12_3,04/11,"17,20",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_3,06/11,"17,20",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_3,08/11,"17,20",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_3,11/11,"17,20",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_3,13/11,"17,20",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_3,15/11,"17,20",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_4,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_4,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_4,01/11,"13,30",0,0,0,"0,00"
sorghum,ww,12,L12,L12_4,04/11,"19,50",15,"0,7","0,5","5,25"
sorghum,ww,12,L12,L12_4,06/11,"21,20",18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_4,08/11,"21,20",18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_4,11/11,"21,20",18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_4,13/11,"21,20",18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_4,15/11,"21,20",18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_5,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,04/11,"10,70","5,8","0,3","0,5","0,87"
sorghum,ww,12,L12,L12_5,06/11,"17,50",12,"1,2","0,5","7,20"
sorghum,ww,12,L12,L12_5,08/11,"24,20","17,5","1,3","0,5","11,38"
sorghum,ww,12,L12,L12_5,11/11,"28,40","23,5","1,35","0,75","23,79"
sorghum,ww,12,L12,L12_5,13/11,"28,40","23,5","1,35","0,75","23,79"
sorghum,ww,12,L12,L12_5,15/11,"28,40","23,5","1,35","0,75","23,79"
sorghum,ww,12,L12,L12_6,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,04/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,06/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,08/11,"12,90","5,6","0,75","0,5","2,10"
sorghum,ww,12,L12,L12_6,11/11,"24,60",16,"1,5","0,5","12,00"
sorghum,ww,12,L12,L12_6,13/11,"32,10","22,8","1,5","0,5","17,1"
sorghum,ww,12,L12,L12_6,15/11,"35,95","29,5","1,55","0,75","34,29"
sorghum,ww,12,L12,L12_7,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,04/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,06/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,08/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,11/11,"12,80","4,1","0,4","0,5","0,82"
sorghum,ww,12,L12,L12_7,13/11,"21,10","9,5","1,4","0,5","6,65"
sorghum,ww,12,L12,L12_7,15/11,"29,20",17,"1,8","0,5","15,30"
sorghum,ww,12,L12,L12_8,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,04/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,06/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,08/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,11/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,13/11,"0,00",0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,15/11,"12,50",0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,30/10,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,01/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,04/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,06/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,08/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,11/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,13/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_1,15/11,"5,00",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_2,30/10,"11,00","6,3","0,5","0,5","1,58"
sorghum,ws,13,L13,L13_2,01/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_2,04/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_2,06/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_2,08/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_2,11/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_2,13/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_2,15/11,"11,20","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_3,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_3,30/10,"17,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_3,01/11,"18,80","13,5","0,6","0,5","4,05"
sorghum,ws,13,L13,L13_3,04/11,"16,50",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_3,06/11,"16,50",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_3,08/11,"16,50",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_3,11/11,"16,50",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_3,13/11,"16,50",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_3,15/11,"16,50",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_4,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_4,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_4,01/11,"14,60",0,0,0,"0,00"
sorghum,ws,13,L13,L13_4,04/11,"19,70","16,2","0,7","0,5","5,67"
sorghum,ws,13,L13,L13_4,06/11,"20,20","17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_4,08/11,"20,20","17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_4,11/11,"20,20","17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_4,13/11,"20,20","17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_4,15/11,"20,20","17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_5,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,04/11,"11,50","5,5","0,5","0,5","1,38"
sorghum,ws,13,L13,L13_5,06/11,"18,30",12,"1,4","0,5","8,40"
sorghum,ws,13,L13,L13_5,08/11,"22,10",16,"1,4","0,5","11,20"
sorghum,ws,13,L13,L13_5,11/11,"23,60","19,4","1,4","0,75","20,37"
sorghum,ws,13,L13,L13_5,13/11,"23,60","19,4","1,4","0,75","20,37"
sorghum,ws,13,L13,L13_5,15/11,"23,60","19,4","1,4","0,75","20,37"
sorghum,ws,13,L13,L13_6,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,06/11,"8,60","2,1","0,3","0,5","0,32"
sorghum,ws,13,L13,L13_6,08/11,"13,20","6,6",1,"0,5","3,30"
sorghum,ws,13,L13,L13_6,11/11,"21,10","14,2","1,4","0,5","9,94"
sorghum,ws,13,L13,L13_6,13/11,"25,10","17,1","1,2","0,5","10,26"
sorghum,ws,13,L13,L13_6,15/11,"27,00","22,9","1,4","0,75","24,05"
sorghum,ws,13,L13,L13_7,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,08/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,11/11,"11,40","4,6","0,6","0,5","1,38"
sorghum,ws,13,L13,L13_7,13/11,"16,40","8,6","1,2","0,5","5,16"
sorghum,ws,13,L13,L13_7,15/11,"20,90","11,6","1,4","0,5","8,12"
sorghum,ws,13,L13,L13_8,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,08/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,11/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,13/11,"0,00",0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,15/11,"10,85","2,3","0,4","0,5","0,46"
sorghum,ww,14,L14,L14_1,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,30/10,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,01/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,04/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,06/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,08/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,11/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,13/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_1,15/11,"5,50","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2,30/10,"12,20","7,5","0,6","0,5","2,25"
sorghum,ww,14,L14,L14_2,01/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2,04/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2,06/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2,08/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2,11/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2,13/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2,15/11,"11,90","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_2',28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',04/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',06/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',08/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',11/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',13/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_2',15/11,"0,00","2,5","0,5","0,5","0,63"
sorghum,ww,14,L14,L14_3,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3,30/10,"17,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3,01/11,"19,20","13,9","0,8","0,5","5,56"
sorghum,ww,14,L14,L14_3,04/11,"17,10","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_3,06/11,"17,10","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_3,08/11,"17,10","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_3,11/11,"17,10","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_3,13/11,"17,10","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_3,15/11,"17,10","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_3',28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',04/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',06/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',08/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',11/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_3',13/11,"0,00","6,8","0,7","0,5","2,38"
sorghum,ww,14,L14,L14_3',15/11,"0,00","7,2","0,75","0,75","4,05"
sorghum,ww,14,L14,"L14_3""",28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,"L14_3""",30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,"L14_3""",01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,"L14_3""",04/11,"0,00",0,0,0,"0,00"
