species,condition,rhizotron,plant,leaf,date,height,lenght,width,coef,area
maize,ww,7,L7,L7_7,30/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_8,30/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_9,30/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_1,30/10,"9,9","5,6","1,3","0,75","5,46"
maize,ww,7,R7,R7_2,30/10,"24,4","15,4","1,1","0,765","12,96"
maize,ww,7,R7,R7_3,30/10,"35,3",0,0,0,"0,00"
maize,ww,7,R7,R7_4,30/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_5,30/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_6,30/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_7,30/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_8,30/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_9,30/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_1,30/10,"10,2","5,5","1,4","0,75","5,78"
maize,ws,8,L8,L8_2,30/10,"24,3","15,6","1,3","0,765","15,51"
maize,ws,8,L8,L8_3,30/10,"36,4",0,0,0,"0,00"
maize,ws,8,L8,L8_4,30/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_5,30/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_6,30/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_7,30/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_8,30/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_1,30/10,"9,9","5,7","1,1","0,75","4,70"
maize,ws,8,R8,R8_2,30/10,"22,9","15,3","1,1","0,765","12,87"
maize,ws,8,R8,R8_3,30/10,27,0,0,0,"0,00"
maize,ws,8,R8,R8_4,30/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_5,30/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_6,30/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_7,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,30/10,0,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,30/10,"4,8","5,8","0,6","0,765","2,66"
sorghum,ws,9,L9,L9_3,30/10,"16,1",0,0,0,"0,00"
sorghum,ws,9,L9,L9_4,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_5,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_6,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_7,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_8,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_9,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,30/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,30/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,30/10,"1,3","2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,30/10,"7,6",6,"0,5","0,765","2,30"
sorghum,ws,9,R9,R9_3,30/10,14,0,0,0,"0,00"
sorghum,ws,9,R9,R9_4,30/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_5,30/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_6,30/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_7,30/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_8,30/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,30/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_1,30/10,0,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,30/10,"4,9","6,7","0,5","0,765","2,56"
sorghum,ww,10,R10,R10_3,30/10,"10,25",0,0,0,"0,00"
sorghum,ww,10,R10,R10_4,30/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5,30/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_6,30/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_7,30/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_8,30/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_1,30/10,"1,3","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,30/10,"6,3","5,9","0,5","0,765","2,26"
sorghum,ws,11,L11,L11_3,30/10,"15,7",0,0,0,"0,00"
sorghum,ws,11,L11,L11_4,30/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,30/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,30/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,30/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,30/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_9,30/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,30/10,"2,3","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,30/10,9,"7,4","0,6","0,765","3,40"
sorghum,ww,12,L12,L12_3,30/10,"14,8",0,0,0,"0,00"
sorghum,ww,12,L12,L12_4,30/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,30/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,30/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,30/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,30/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,30/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,30/10,"1,7",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,30/10,"7,7","6,3","0,5","0,765","2,41"
sorghum,ws,13,L13,L13_3,30/10,"13,7",0,0,0,"0,00"
sorghum,ws,13,L13,L13_4,30/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,30/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,30/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,30/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,30/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_9,30/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_1,30/10,"2,8","2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,30/10,"6,2","5,6","0,5","0,765","2,14"
sorghum,ws,13,R13,R13_3,30/10,"10,3",0,0,0,"0,00"
sorghum,ws,13,R13,R13_4,30/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_5,30/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_6,30/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_7,30/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_8,30/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,30/10,"2,5","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,30/10,"9,2","7,5","0,6","0,765","3,44"
sorghum,ww,14,L14,L14_3,30/10,14,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_9,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_2,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_2,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_3,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,30/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,30/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_1,30/10,1,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,30/10,"6,1","5,4","0,4","0,765","1,65"
sorghum,ww,14,R14,R14_3,30/10,"12,3",0,0,0,"0,00"
sorghum,ww,14,R14,R14_4,30/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5,30/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_6,30/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_7,30/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_8,30/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_9,30/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_1,30/10,0,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,30/10,"3,9","4,1","0,4","0,765","1,25"
sorghum,ws,15,L15,L15_3,30/10,"9,7",0,0,0,"0,00"
sorghum,ws,15,L15,L15_4,30/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,30/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,30/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,30/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,30/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,30/10,"1,3","2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,30/10,8,"6,7","0,5","0,765","2,56"
sorghum,ws,15,R15,R15_3,30/10,"14,6",0,0,0,"0,00"
sorghum,ws,15,R15,R15_4,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_5,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_6,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_7,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_8,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_9,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_2,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_1,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_2,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_3,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_4,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,30/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,30/10,0,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,30/10,"3,6","4,3","0,4","0,765","1,32"
sorghum,ww,16,R16,R16_3,30/10,"7,3",0,0,0,"0,00"
sorghum,ww,16,R16,R16_4,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_7,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_8,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_9,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,30/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_1,01/11,9,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,01/11,"22,9","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,01/11,"35,6",0,0,0,"0,00"
maize,ww,1,L1,L1_4,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_5,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_6,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_7,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_8,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_9,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_10,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_1,01/11,"8,9","5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,01/11,"21,8","14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,01/11,"37,4",0,0,0,"0,00"
maize,ww,1,R1,R1_4,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_5,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_6,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_7,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_8,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_9,01/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_10,01/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_1,01/11,"7,5","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,01/11,18,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,01/11,"30,1",0,0,0,"0,00"
maize,ws,2,L2,L2_4,01/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_5,01/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_6,01/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_7,01/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_8,01/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_1,01/11,"8,5","5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,01/11,"23,4",16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,01/11,"31,4",0,0,0,"0,00"
maize,ws,2,R2,R2_4,01/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_5,01/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_6,01/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_7,01/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_8,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_1,01/11,"7,9",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,01/11,"20,7",13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,01/11,"36,5",0,0,0,"0,00"
maize,ww,3,L3,L3_4,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_5,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_6,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_7,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_8,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_9,01/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_10,01/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_1,01/11,9,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,01/11,"24,1","15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,01/11,"33,9",0,0,0,"0,00"
maize,ww,3,R3,R3_4,01/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_5,01/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_6,01/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_7,01/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_8,01/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_9,01/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_1,01/11,10,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,01/11,"25,3","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,01/11,"39,8",0,0,0,"0,00"
maize,ws,4,L4,L4_4,01/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_5,01/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_6,01/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_7,01/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_8,01/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_9,01/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_1,01/11,"9,9","5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,01/11,"25,6","17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,01/11,"40,3",0,0,0,"0,00"
maize,ws,4,R4,R4_4,01/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_5,01/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_6,01/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_7,01/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_8,01/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_9,01/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_1,01/11,"8,8","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,01/11,"23,6","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,01/11,"36,7",0,0,0,"0,00"
maize,ww,5,L5,L5_4,01/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_5,01/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_6,01/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_7,01/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_8,01/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_9,01/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_1,01/11,10,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,01/11,25,"16,2","1,1","0,75","13,37"
maize,ww,5,R5,R5_3,01/11,"39,4",0,0,0,"0,00"
maize,ww,5,R5,R5_4,01/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_5,01/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_6,01/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_7,01/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_8,01/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_9,01/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_1,01/11,"10,5","6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,01/11,"25,7","16,6",1,"0,75","12,45"
maize,ws,6,L6,L6_3,01/11,40,0,0,0,"0,00"
maize,ws,6,L6,L6_4,01/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_5,01/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_6,01/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_7,01/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_1,01/11,"8,2",5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,01/11,"25,4","16,8","1,1","0,75","13,86"
maize,ws,6,R6,R6_3,01/11,"41,6",0,0,0,"0,00"
maize,ws,6,R6,R6_4,01/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_5,01/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_6,01/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_7,01/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_8,01/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_1,01/11,10,"5,5","1,3","0,75","5,36"
maize,ww,7,L7,L7_2,01/11,"25,6","16,4","1,1","0,75","13,53"
maize,ww,7,L7,L7_3,01/11,41,0,0,0,"0,00"
maize,ww,7,L7,L7_4,01/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_5,01/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_6,01/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_7,01/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_8,01/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_9,01/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_1,01/11,"9,9","5,6","1,3","0,75","5,46"
maize,ww,7,R7,R7_2,01/11,"24,8","15,6","1,2","0,75","14,04"
maize,ww,7,R7,R7_3,01/11,"41,7",0,0,0,"0,00"
maize,ww,7,R7,R7_4,01/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_5,01/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_6,01/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_7,01/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_8,01/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_9,01/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_1,01/11,"10,2","5,5","1,4","0,75","5,78"
maize,ws,8,L8,L8_2,01/11,"25,6","15,4","1,2","0,75","13,86"
maize,ws,8,L8,L8_3,01/11,"42,4",0,0,0,"0,00"
maize,ws,8,L8,L8_4,01/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_5,01/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_6,01/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_7,01/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_8,01/11,0,0,0,0,"0,00"
maize,ws,8,R8,R8_1,01/11,"9,9","5,7","1,1","0,75","4,70"
maize,ws,8,R8,R8_2,01/11,"23,5","15,2",1,"0,75","11,40"
maize,ws,8,R8,R8_3,01/11,"35,4",0,0,0,"0,00"
maize,ws,8,R8,R8_4,01/11,0,0,0,0,"0,00"
maize,ws,8,R8,R8_5,01/11,0,0,0,0,"0,00"
maize,ws,8,R8,R8_6,01/11,0,0,0,0,"0,00"
maize,ws,8,R8,R8_7,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,01/11,0,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,01/11,6,"5,6","0,5","0,75","2,10"
sorghum,ws,9,L9,L9_3,01/11,17,"15,9","0,7","0,765","8,51"
sorghum,ws,9,L9,L9_4,01/11,"14,5",0,0,0,"0,00"
sorghum,ws,9,L9,L9_5,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_6,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_7,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_8,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_9,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,01/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,01/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,01/11,"1,3","2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,01/11,8,"6,2","0,45","0,75","2,09"
sorghum,ws,9,R9,R9_3,01/11,"16,6","14,9","1,1","0,765","12,54"
sorghum,ws,9,R9,R9_4,01/11,11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_5,01/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_6,01/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_7,01/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_8,01/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,01/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_1,01/11,0,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,01/11,"5,4","5,4","0,5","0,75","2,03"
sorghum,ww,10,R10,R10_3,01/11,"12,6","11,3","0,45","0,765","3,89"
sorghum,ww,10,R10,R10_4,01/11,"6,2",0,0,0,"0,00"
sorghum,ww,10,R10,R10_5,01/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_6,01/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_7,01/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_8,01/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_1,01/11,"1,3","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,01/11,"6,8","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_3,01/11,"15,9","13,4","0,7","0,765","7,18"
sorghum,ws,11,L11,L11_4,01/11,"14,8",0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,01/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,01/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,01/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,01/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_9,01/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,01/11,"2,3","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,01/11,"9,1","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_3,01/11,"16,4","14,4","0,7","0,765","7,71"
sorghum,ww,12,L12,L12_4,01/11,"10,3",0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,01/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,01/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,01/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,01/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,01/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,01/11,"1,7",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,01/11,"7,9","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_3,01/11,"15,5","13,5","0,6","0,765","6,20"
sorghum,ws,13,L13,L13_4,01/11,"11,3",0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,01/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,01/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,01/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,01/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_9,01/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_1,01/11,"2,8","2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,01/11,"6,9","5,6","0,45","0,75","1,89"
sorghum,ws,13,R13,R13_3,01/11,"12,4",0,0,0,"0,00"
sorghum,ws,13,R13,R13_4,01/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_5,01/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_6,01/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_7,01/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_8,01/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,01/11,"2,5","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,01/11,"11,9","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_3,01/11,"16,2","13,9","0,8","0,765","8,51"
sorghum,ww,14,L14,L14_4,01/11,"12,6",0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,01/11,0,0,0,0,"0,00"
